review,analysis,k,early_effect,final_effect,decay_ratio,direction_change,trajectory_cv,max_cumulative_shift,studies_per_year,span_years,mafi_score,mafi_class,I2,estimate_re,significant,fpi_k_component,fpi_bias_component,fpi_stability_component,fpi_decay_component,fpi_score,fpi_class
CD014965_pub2_data.rds,1::1.0,13,0.031749,0.029952,0.943378,False,0.3852,0.017917,0.722222,18.0,,,,,,0.4256,0.5,0.8074,0.9717,64.89,Moderate
CD014965_pub2_data.rds,1::2.0,11,0.027979,-0.045454,1.624564,True,0.7796,0.040948,0.733333,15.0,,,,,,0.3543,0.5,0.6102,0.6877,52.14,Moderate
CD014965_pub2_data.rds,2::1.0,8,1.088073,0.908186,0.834674,False,0.1016,0.203345,0.727273,11.0,0.1341,Robust,0.0,0.871271,True,0.2592,0.8659,0.9492,0.9173,71.5,Stable
CD014965_pub2_data.rds,7::1.0,6,0.516095,0.262852,0.509311,False,0.2552,0.138877,0.315789,19.0,0.176,Low Fragility,0.0,0.135131,False,0.2059,0.824,0.8724,0.7547,63.68,Moderate
CD014966_pub2_data.rds,1::overall,79,-0.022917,-0.119467,5.213137,False,0.4206,0.059205,2.257143,35.0,0.1783,Low Fragility,87.98,-0.115245,True,0.9999,0.8217,0.7897,0,70.28,Stable
CD014966_pub2_data.rds,2::overall,6,-0.369524,-0.354589,0.959584,False,0.0245,0.025333,0.3,20.0,0.2155,Low Fragility,0.0,-0.354589,False,0.2059,0.7845,0.9878,0.9798,70.08,Stable
CD014966_pub2_data.rds,3::overall,10,-0.100164,-0.024584,0.245439,False,0.8305,0.078851,0.416667,24.0,0.1561,Low Fragility,0.05,-0.024669,False,0.3208,0.8439,0.5847,0.6227,57.79,Moderate
CD014966_pub2_data.rds,4::overall,10,-0.057466,-0.092605,1.611467,False,0.1251,0.023654,0.416667,24.0,0.5214,High Fragility,96.17,0.00824,False,0.3208,0.4786,0.9375,0.6943,58.91,Moderate
CD014967_pub2_data.rds,1::overall,15,0.172515,-0.148217,0.859158,True,1.3004,1.27115,0.652174,23.0,0.4162,Moderate Fragility,84.32,-0.055198,False,0.5,0.5838,0.3498,0.9296,56.93,Moderate
CD014967_pub2_data.rds,2::overall,15,-0.6213,-0.359791,0.579093,False,0.5433,0.306066,0.681818,22.0,0.3006,Moderate Fragility,77.5,-0.360761,False,0.5,0.6994,0.7284,0.7895,66.48,Moderate
CD014967_pub2_data.rds,3::overall,15,0.797682,0.26402,0.330984,False,0.6307,0.858638,0.652174,23.0,0.1908,Low Fragility,14.13,0.237627,False,0.5,0.8092,0.6846,0.6655,65.66,Moderate
CD014967_pub2_data.rds,4::overall,13,0.793857,0.584955,0.736852,False,0.3821,0.719737,0.565217,23.0,0.2886,Low Fragility,0.0,0.584955,False,0.4256,0.7114,0.809,0.8684,68.14,Moderate
CD014967_pub2_data.rds,5::overall,6,0.179469,-0.116239,0.64768,True,0.9806,0.508154,0.75,8.0,0.5195,High Fragility,30.57,0.045428,False,0.2059,0.4805,0.5097,0.8238,47.41,Volatile
CD014967_pub2_data.rds,6::overall,9,-0.120484,-0.247812,2.056797,False,0.6114,0.168287,1.285714,7.0,0.2145,Low Fragility,0.0,-0.247812,False,0.2891,0.7855,0.6943,0.4716,55.1,Moderate
CD014967_pub2_data.rds,8::overall,7,-0.609364,0.160785,0.263856,True,2.6483,0.736336,1.4,5.0,,,25.37,0.122564,False,0.2315,0.5,0,0.6319,32.08,Volatile
CD015003_pub2_data.rds,1::overall,9,-0.846081,-0.149845,0.177104,False,0.3508,0.430776,0.473684,19.0,0.3508,Moderate Fragility,39.2,-0.38295,False,0.2891,0.6492,0.8246,0.5886,57.29,Moderate
CD015003_pub2_data.rds,4::overall,10,2.267242,0.642903,0.283562,False,0.6967,1.400315,0.3125,32.0,,,39.06,1.002005,True,0.3208,0.5,0.6517,0.6418,51.25,Moderate
CD015014_pub2_data.rds,10::overall,8,-0.475331,-0.342986,0.721573,False,0.1885,0.200726,0.5,16.0,0.5191,High Fragility,48.75,-0.439548,True,0.2592,0.4809,0.9058,0.8608,59.66,Moderate
CD015014_pub2_data.rds,1::overall,7,-0.100006,0.053958,0.539545,True,0.8814,0.230861,0.5,14.0,0.4102,Moderate Fragility,6.41,0.02976,False,0.2315,0.5898,0.5593,0.7698,51.07,Moderate
CD015014_pub2_data.rds,28::overall,12,-0.090008,-0.020197,0.224388,False,0.5684,0.06148,0.857143,14.0,0.1914,Low Fragility,0.0,-0.020197,False,0.3894,0.8086,0.7158,0.6122,62.03,Moderate
CD015014_pub2_data.rds,29::overall,12,-0.090008,-0.020197,0.224388,False,0.6572,0.058202,0.857143,14.0,0.1914,Low Fragility,0.0,-0.020197,False,0.3894,0.8086,0.6714,0.6122,60.92,Moderate
CD015014_pub2_data.rds,2::overall,7,-0.100006,0.053958,0.539545,True,0.9908,0.230861,0.5,14.0,0.4102,Moderate Fragility,6.41,0.02976,False,0.2315,0.5898,0.5046,0.7698,49.7,Volatile
CD015014_pub2_data.rds,30::overall,12,-0.090008,-0.020197,0.224388,False,0.5684,0.06148,0.857143,14.0,0.1914,Low Fragility,0.0,-0.020197,False,0.3894,0.8086,0.7158,0.6122,62.03,Moderate
CD015014_pub2_data.rds,31::overall,6,0.009085,0.001723,0.189649,False,1.0123,0.008626,0.428571,14.0,0.3545,Moderate Fragility,0.0,0.001723,False,0.2059,0.6455,0.4939,0.5948,46.56,Volatile
CD015014_pub2_data.rds,32::overall,24,-0.026194,0.056688,2.164143,True,4.1673,0.090017,0.75,32.0,0.0046,Robust,0.0,0.056688,False,0.7941,0.9954,0,0.4179,57.07,Moderate
CD015014_pub2_data.rds,33::overall,24,-0.026194,0.056688,2.164143,True,4.1354,0.090017,0.75,32.0,0.0046,Robust,0.0,0.056688,False,0.7941,0.9954,0,0.4179,57.07,Moderate
CD015014_pub2_data.rds,34::overall,24,-0.026194,0.056326,2.150311,True,7.5081,0.090017,0.75,32.0,0.0046,Robust,0.0,0.056326,False,0.7941,0.9954,0,0.4248,57.21,Moderate
CD015014_pub2_data.rds,35::overall,13,-0.74917,-0.216679,0.289226,False,0.4243,0.194531,0.40625,32.0,0.38,Moderate Fragility,35.36,-0.280638,True,0.4256,0.62,0.7878,0.6446,60.85,Moderate
CD015014_pub2_data.rds,36::overall,13,-0.74917,-0.216679,0.289226,False,0.4243,0.194531,0.40625,32.0,0.38,Moderate Fragility,35.36,-0.280638,True,0.4256,0.62,0.7878,0.6446,60.85,Moderate
CD015014_pub2_data.rds,37::overall,13,-0.74917,-0.216679,0.289226,False,0.4243,0.194531,0.40625,32.0,0.38,Moderate Fragility,35.36,-0.280638,True,0.4256,0.62,0.7878,0.6446,60.85,Moderate
CD015014_pub2_data.rds,44::overall,6,0.004773,0.093811,19.65511,False,1.0619,0.048111,0.2,30.0,0.2171,Low Fragility,0.0,0.093811,False,0.2059,0.7829,0.469,0,37.48,Volatile
CD015014_pub2_data.rds,5::overall,8,-0.475331,-0.342986,0.721573,False,0.1623,0.200726,0.5,16.0,0.5191,High Fragility,48.75,-0.439548,True,0.2592,0.4809,0.9188,0.8608,59.99,Moderate
CD015014_pub2_data.rds,6::overall,8,-0.475331,-0.342986,0.721573,False,0.1623,0.200726,0.5,16.0,0.5191,High Fragility,48.75,-0.439548,True,0.2592,0.4809,0.9188,0.8608,59.99,Moderate
CD015014_pub2_data.rds,7::overall,8,-0.475331,-0.342986,0.721573,False,0.1623,0.200726,0.5,16.0,0.5191,High Fragility,48.75,-0.439548,True,0.2592,0.4809,0.9188,0.8608,59.99,Moderate
CD015014_pub2_data.rds,8::overall,8,-0.475331,-0.342986,0.721573,False,0.1885,0.200726,0.5,16.0,0.5191,High Fragility,48.75,-0.439548,True,0.2592,0.4809,0.9058,0.8608,59.66,Moderate
CD015014_pub2_data.rds,9::overall,8,-0.475331,-0.342986,0.721573,False,0.1885,0.200726,0.5,16.0,0.5191,High Fragility,48.75,-0.439548,True,0.2592,0.4809,0.9058,0.8608,59.66,Moderate
CD015033_pub2_data.rds,14::overall,11,0.027565,-0.000197,0.007139,True,0.7842,0.024507,0.611111,18.0,0.1563,Low Fragility,0.0,-0.003674,False,0.3543,0.8437,0.6079,0.5036,56.99,Moderate
CD015033_pub2_data.rds,15::overall,11,0.453109,0.229119,0.505659,False,0.2276,0.047702,0.647059,17.0,0.3364,Moderate Fragility,0.0,0.213274,False,0.3543,0.6636,0.8862,0.7528,64.43,Moderate
CD015033_pub2_data.rds,1::overall,13,0.053209,0.402886,7.571822,False,0.3151,0.352259,0.722222,18.0,0.1109,Robust,0.0,0.373712,False,0.4256,0.8891,0.8425,0,56.06,Moderate
CD015033_pub2_data.rds,2::overall,13,0.053209,-1.245322,23.404538,True,0.3447,1.427406,0.722222,18.0,0.1268,Robust,0.0,-1.196586,True,0.4256,0.8732,0.8276,0,55.29,Moderate
CD015033_pub2_data.rds,3::overall,12,1.393728,1.06604,0.764884,False,0.1761,0.564707,0.75,16.0,0.4183,Moderate Fragility,0.0,0.994698,False,0.3894,0.5817,0.912,0.8824,66.67,Moderate
CD015033_pub2_data.rds,4::overall,10,0.04607,-0.002327,0.050517,True,1.1849,0.05101,0.588235,17.0,0.176,Low Fragility,0.0,-0.007418,False,0.3208,0.824,0.4075,0.5253,50.92,Moderate
CD015033_pub2_data.rds,5::overall,12,0.96666,0.21997,0.227557,False,0.5357,0.494325,0.705882,17.0,0.1979,Low Fragility,0.0,0.203432,False,0.3894,0.8021,0.7322,0.6138,62.31,Moderate
CD015033_pub2_data.rds,6::overall,12,-1.146616,-1.039087,0.90622,False,0.1155,0.353275,0.705882,17.0,,,0.0,-1.002667,True,0.3894,0.5,0.9423,0.9531,66.8,Moderate
CD015038_pub2_data.rds,10::overall,8,-0.314735,-0.442055,1.404531,False,0.6239,0.344401,0.32,25.0,0.4463,Moderate Fragility,49.27,-0.208761,False,0.2592,0.5537,0.6881,0.7977,54.78,Moderate
CD015038_pub2_data.rds,13::overall,11,0.00303,0.011254,3.713663,False,0.5332,0.023493,0.423077,26.0,0.1733,Low Fragility,0.0,0.011254,False,0.3543,0.8267,0.7334,0,49.63,Volatile
CD015038_pub2_data.rds,14::overall,9,0.006813,-0.044465,6.526497,True,0.5947,0.113573,0.6,15.0,0.217,Low Fragility,0.0,-0.044465,False,0.2891,0.783,0.7026,0,45.81,Volatile
CD015038_pub2_data.rds,1::overall,12,-1.748499,-0.187566,0.107273,False,0.5983,1.3064,0.461538,26.0,0.2792,Low Fragility,46.61,-1.356347,True,0.3894,0.7208,0.7008,0.5536,58.3,Moderate
CD015038_pub2_data.rds,2::overall,7,-2.816186,-0.185859,0.065997,False,0.7341,2.372809,0.466667,15.0,0.441,Moderate Fragility,62.84,-2.032508,True,0.2315,0.559,0.633,0.533,47.4,Volatile
CD015038_pub2_data.rds,4::overall,9,-1.551163,-1.506918,0.971476,False,0.0816,0.268209,0.346154,26.0,0.3253,Moderate Fragility,28.44,-1.436824,True,0.2891,0.6747,0.9592,0.9857,69.23,Moderate
CD015038_pub2_data.rds,7::overall,6,0.719576,0.572749,0.795953,False,0.0839,0.120104,1.5,4.0,0.3751,Moderate Fragility,0.0,0.572749,False,0.2059,0.6249,0.958,0.898,63.71,Moderate
CD015040_pub2_data.rds,1::overall,16,0.0,-0.262819,,False,0.9074,0.067881,1.777778,9.0,0.079,Robust,0.0,-0.262819,False,0.5374,0.921,0.5463,0.5,62.8,Moderate
CD015040_pub2_data.rds,2::overall,17,0.0,-0.216452,,False,0.8186,0.062914,1.888889,9.0,0.1796,Low Fragility,0.0,-0.216452,False,0.5744,0.8204,0.5907,0.5,62.51,Moderate
CD015040_pub2_data.rds,3::overall,10,0.0,-0.179464,,False,0.8825,0.100621,1.111111,9.0,0.1598,Low Fragility,0.0,-0.179464,False,0.3208,0.8402,0.5588,0.5,54.6,Moderate
CD015042_pub2_data.rds,3::overall,6,-0.137729,-0.177153,1.286248,False,0.0914,0.027997,0.315789,19.0,0.1964,Low Fragility,0.0,-0.17679,False,0.2059,0.8036,0.9543,0.8569,67.26,Moderate
CD015060_pub2_data.rds,1::overall,13,-0.24917,-0.292658,1.174532,False,0.3339,0.26211,0.764706,17.0,0.2693,Low Fragility,26.13,-0.202213,False,0.4256,0.7307,0.8331,0.9127,70.12,Stable
CD015060_pub2_data.rds,2::overall,9,-0.11622,-0.119492,1.028161,False,0.1384,0.037302,0.391304,23.0,,,,,,0.2891,0.5,0.9308,0.9859,64.16,Moderate
CD015064_pub2_data.rds,1::overall,14,0.453511,0.293375,0.646898,False,0.1796,0.181765,1.076923,13.0,0.2451,Low Fragility,67.27,0.462802,True,0.4626,0.7549,0.9102,0.8234,71.97,Stable
CD015066_pub2_data.rds,1::overall,6,0.030247,-0.19607,6.48235,True,1.4969,0.133055,0.428571,14.0,0.3234,Moderate Fragility,0.0,-0.19607,False,0.2059,0.6766,0.2516,0,29.38,High Risk
CD015083_pub2_data.rds,10::overall,64,-0.225467,-0.020659,0.091626,False,1.2819,0.133024,3.368421,19.0,0.0018,Robust,0.0,-0.020659,False,0.9994,0.9982,0.359,0.5458,74.83,Stable
CD015083_pub2_data.rds,11::overall,181,-0.021277,-0.064615,3.036777,False,0.6554,0.031591,8.227273,22.0,0.0007,Robust,0.0,-0.064615,False,1.0,0.9993,0.6723,0,71.79,Stable
CD015083_pub2_data.rds,12::overall,86,0.224148,-0.034831,0.155392,True,8.3334,0.057738,4.3,20.0,0.0013,Robust,0.0,-0.034831,False,1.0,0.9987,0,0.5777,66.52,Moderate
CD015083_pub2_data.rds,1::overall,130,0.022223,0.0417,1.876433,False,5.1101,0.032283,5.652174,23.0,0.0009,Robust,0.0,0.0417,False,1.0,0.9991,0,0.5618,66.21,Moderate
CD015083_pub2_data.rds,2::overall,110,0.135887,0.000552,0.004059,False,3.4571,0.111519,7.333333,15.0,0.2084,Low Fragility,0.0,0.000552,False,1.0,0.7916,0,0.502,59.83,Moderate
CD015083_pub2_data.rds,3::overall,73,0.087145,0.014862,0.170548,False,2.1465,0.097083,3.842105,19.0,0.0016,Robust,0.0,0.014862,False,0.9998,0.9984,0,0.5853,66.66,Moderate
CD015083_pub2_data.rds,4::overall,85,-0.003423,-0.063041,18.415737,False,0.5003,0.037963,4.473684,19.0,0.0016,Robust,0.0,-0.063041,False,1.0,0.9984,0.7499,0,73.7,Stable
CD015083_pub2_data.rds,5::overall,299,0.180053,-0.086834,0.482268,True,1.5393,0.045073,11.074074,27.0,0.0004,Robust,0.0,-0.086834,False,1.0,0.9996,0.2304,0.7411,75.57,Stable
CD015083_pub2_data.rds,6::overall,365,0.103113,-0.048142,0.466885,True,4.655,0.051658,13.518519,27.0,0.0004,Robust,0.0,-0.048142,False,1.0,0.9996,0,0.7334,69.66,Moderate
CD015083_pub2_data.rds,7::overall,75,-0.104443,-0.035082,0.335894,False,16.8212,0.013059,4.6875,16.0,0.0011,Robust,0.0,-0.035082,False,0.9999,0.9989,0,0.6679,68.33,Moderate
CD015083_pub2_data.rds,8::overall,67,0.022223,-0.000904,0.040686,True,1.095,0.043622,2.913043,23.0,0.1333,Robust,0.0,-0.000904,False,0.9996,0.8667,0.4525,0.5203,73.38,Stable
CD015083_pub2_data.rds,9::overall,54,0.064467,-0.016166,0.25077,True,6.2236,0.023504,2.842105,19.0,0.0008,Robust,0.0,-0.016166,False,0.9971,0.9992,0,0.6254,67.4,Moderate
CD015101_data.rds,1::overall,23,-0.107616,-0.342332,3.181047,False,0.5527,0.258841,1.916667,12.0,0.0315,Robust,0.0,-0.342332,False,0.7685,0.9685,0.7237,0,65.36,Moderate
CD015101_data.rds,2::overall,8,-0.059205,-0.217278,3.6699,False,0.5393,0.106764,1.0,8.0,0.3405,Moderate Fragility,0.0,-0.217278,False,0.2592,0.6595,0.7304,0,42.52,Volatile
CD015101_data.rds,3::overall,6,-0.342412,-0.202598,0.59168,False,0.2783,0.168686,0.5,12.0,0.2951,Low Fragility,0.0,-0.202598,False,0.2059,0.7049,0.8609,0.7958,61.24,Moderate
CD015120_pub2_data.rds,1::overall,61,0.422729,0.412167,0.975014,False,0.3873,0.353975,3.047619,21.0,0.0081,Robust,0.0,0.402235,False,0.999,0.9919,0.8064,0.9875,94.68,Stable
CD015122_pub2_data.rds,1::overall,10,-1.2476,-0.861644,0.690641,False,0.1903,0.184867,1.25,8.0,0.1999,Low Fragility,16.68,-0.881961,True,0.3208,0.8001,0.9049,0.8453,69.15,Moderate
CD015122_pub2_data.rds,3::overall,7,0.0,0.365268,,False,1.214,0.413901,0.875,8.0,0.2776,Low Fragility,0.0,0.365268,False,0.2315,0.7224,0.393,0.5,44.83,Volatile
CD015122_pub2_data.rds,6::overall,6,-0.749828,-0.746589,0.99568,False,0.0022,0.003045,0.75,8.0,0.292,Low Fragility,19.36,-0.838266,True,0.2059,0.708,0.9989,0.9978,68.81,Moderate
CD015122_pub2_data.rds,7::overall,6,-0.84935,-0.612356,0.72097,False,0.1275,0.117557,0.75,8.0,0.2343,Low Fragility,0.0,-0.612356,True,0.2059,0.7657,0.9363,0.8605,65.93,Moderate
CD015122_pub2_data.rds,9::overall,7,0.0,0.008875,,False,0.8598,0.006099,0.875,8.0,0.1956,Low Fragility,0.0,0.008875,False,0.2315,0.8044,0.5701,0.5,51.31,Moderate
CD015134_pub2_data.rds,5::overall,6,-0.033534,0.16082,4.795707,True,1.9218,0.128893,1.5,4.0,0.3832,Moderate Fragility,34.4,0.160085,False,0.2059,0.6168,0.0391,0,22.57,High Risk
CD015134_pub2_data.rds,7::overall,6,-0.328833,-0.283064,0.860812,False,0.2355,0.22766,1.5,4.0,0.3169,Moderate Fragility,18.5,-0.266629,False,0.2059,0.6831,0.8822,0.9304,63.92,Moderate
CD015140_pub2_data.rds,12::nan,9,-0.656912,-1.757628,2.675593,False,0.2372,0.920231,0.818182,11.0,0.351,Moderate Fragility,78.01,-1.62229,True,0.2891,0.649,0.8814,0.1622,50.18,Moderate
CD015140_pub2_data.rds,13::nan,9,-0.656912,-0.175366,0.266955,False,8.6311,1.4118,0.818182,11.0,0.5802,High Fragility,94.24,0.132973,False,0.2891,0.4198,0,0.6335,31.83,Volatile
CD015140_pub2_data.rds,1::nan,7,0.040149,0.017019,0.423886,False,0.2948,0.007221,0.636364,11.0,0.2547,Low Fragility,0.0,0.017019,False,0.2315,0.7453,0.8526,0.7119,61.13,Moderate
CD015140_pub2_data.rds,6::nan,8,-0.855095,0.307327,0.359407,True,1.8173,1.013456,0.8,10.0,,,65.34,0.597494,False,0.2592,0.5,0.0914,0.6797,36.15,Volatile
CD015145_pub2_data.rds,3::overall,7,-0.62015,-0.588709,0.949302,False,0.0256,0.031441,1.166667,6.0,0.4125,Moderate Fragility,0.0,-0.588709,False,0.2315,0.5875,0.9872,0.9747,65.8,Moderate
CD015145_pub2_data.rds,4::overall,8,-0.591153,-0.591153,1.0,False,0.0,0.0,0.727273,11.0,,,,,,0.2592,0.5,1.0,1.0,65.28,Moderate
CD015158_pub2_data.rds,18::overall,8,0.12229,0.128437,1.050269,False,0.021,0.004098,8.0,0.0,0.1802,Low Fragility,0.0,0.128437,False,0.2592,0.8198,0.9895,0.9749,72.51,Stable
CD015158_pub2_data.rds,19::overall,11,0.04226,0.039789,0.941544,False,0.0346,0.001984,11.0,0.0,0.1352,Robust,0.0,0.039789,False,0.3543,0.8648,0.9827,0.9708,76.23,Stable
CD015160_pub2_data.rds,1::overall,20,0.0,0.417243,,False,1.552,0.995599,2.0,10.0,0.1229,Robust,31.9,0.243136,False,0.6792,0.8771,0.224,0.5,57.9,Moderate
CD015160_pub2_data.rds,2::overall,11,0.0,0.386525,,False,1.7032,0.25446,1.1,10.0,0.151,Low Fragility,0.0,0.386525,False,0.3543,0.849,0.1484,0.5,45.56,Volatile
CD015160_pub2_data.rds,3::overall,6,0.0,0.534406,,False,1.8687,0.544462,0.6,10.0,0.3917,Moderate Fragility,0.0,0.534406,False,0.2059,0.6083,0.0656,0.5,33.03,Volatile
CD015192_pub2_data.rds,1::nan,10,-0.121731,-0.459985,3.7787,False,0.4454,0.249756,0.30303,33.0,0.0767,Robust,0.0,-0.385373,False,0.3208,0.9233,0.7773,0,52.14,Moderate
CD015192_pub2_data.rds,2::1.0,7,-0.931635,-0.305574,0.327998,False,0.3516,0.270037,0.333333,21.0,0.0969,Robust,12.96,-0.269383,False,0.2315,0.9031,0.8242,0.664,63.41,Moderate
CD015192_pub2_data.rds,2::nan,8,0.141126,-0.143948,1.019997,True,1.7298,0.31019,0.222222,36.0,0.0969,Robust,12.96,-0.269383,False,0.2592,0.9031,0.1351,0.99,53.53,Moderate
CD015192_pub2_data.rds,3::nan,7,-0.251995,-0.246671,0.978873,False,0.0301,0.015798,0.194444,36.0,0.1816,Low Fragility,0.0,-0.158082,False,0.2315,0.8184,0.9849,0.9894,71.82,Stable
CD015213_pub2_data.rds,10::overall,19,0.012357,-0.062167,5.030802,True,8.9812,0.111695,1.1875,16.0,0.0493,Robust,0.0,-0.062167,False,0.6457,0.9507,0,0,43.14,Volatile
CD015213_pub2_data.rds,11::overall,8,0.02766,-0.031856,1.151682,True,1.7746,0.066151,0.5,16.0,0.236,Low Fragility,0.0,-0.031856,False,0.2592,0.764,0.1127,0.9242,48.18,Volatile
CD015213_pub2_data.rds,12::overall,12,0.04549,-0.074409,1.635714,True,0.552,0.183727,1.2,10.0,0.1284,Robust,0.0,-0.074409,False,0.3894,0.8716,0.724,0.6821,65.21,Moderate
CD015213_pub2_data.rds,13::overall,6,-0.057388,-0.033521,0.5841,False,0.2001,0.014297,0.857143,7.0,0.2849,Low Fragility,0.0,-0.033521,False,0.2059,0.7151,0.9,0.792,62.39,Moderate
CD015213_pub2_data.rds,1::overall,17,-0.522394,0.421846,0.807525,True,11.0099,0.531984,1.416667,12.0,,,,,,0.5744,0.5,0,0.9038,47.81,Volatile
CD015213_pub2_data.rds,2::overall,15,0.771395,-0.168362,0.218256,True,7.4438,0.369015,0.652174,23.0,0.1985,Low Fragility,21.55,-0.131106,False,0.5,0.8015,0,0.6091,47.22,Volatile
CD015213_pub2_data.rds,3::overall,27,-0.997803,-0.34761,0.348375,False,0.5135,0.495562,1.173913,23.0,0.2253,Low Fragility,21.35,-0.447342,False,0.8581,0.7747,0.7432,0.6742,77.18,Stable
CD015213_pub2_data.rds,4::overall,33,-0.997803,-0.542517,0.543711,False,0.3237,0.381138,1.434783,23.0,0.056,Robust,19.91,-0.58419,True,0.937,0.944,0.8381,0.7719,88.1,Stable
CD015213_pub2_data.rds,5::overall,30,-1.447967,-0.800383,0.552763,False,0.1605,0.111496,1.666667,18.0,0.0082,Robust,0.0,-0.800383,True,0.9047,0.9918,0.9197,0.7764,90.46,Stable
CD015213_pub2_data.rds,6::overall,25,-1.447967,-0.487112,0.336411,False,0.3524,0.256992,1.470588,17.0,0.1688,Low Fragility,27.24,-0.474279,True,0.8176,0.8312,0.8238,0.6682,79.27,Stable
CD015213_pub2_data.rds,7::overall,27,-2.257552,-0.458107,0.202922,False,0.5124,1.027566,1.173913,23.0,0.0313,Robust,8.74,-0.486426,True,0.8581,0.9687,0.7438,0.6015,80.59,Stable
CD015213_pub2_data.rds,8::overall,18,-0.67693,-0.157086,0.232056,False,10.4485,0.891815,1.058824,17.0,,,,,,0.6106,0.5,0,0.616,43.14,Volatile
CD015213_pub2_data.rds,9::overall,14,0.012333,-0.388219,31.479144,True,6.0729,0.43263,0.933333,15.0,,,,,,0.4626,0.5,0,0,26.38,High Risk
CD015215_pub2_data.rds,10::overall,7,0.114618,-0.315352,2.751344,True,5.0344,0.556866,0.28,25.0,0.5627,High Fragility,89.17,0.41927,False,0.2315,0.4373,0,0.1243,20.36,High Risk
CD015215_pub2_data.rds,14::overall,6,0.576271,0.761761,1.321879,False,0.2221,0.319327,0.388889,18.0,0.3323,Moderate Fragility,52.37,0.658143,True,0.2059,0.6677,0.889,0.8391,61.87,Moderate
CD015215_pub2_data.rds,48::overall,9,-0.036149,-0.036149,1.0,False,0.0,0.0,9.0,0.0,0.165,Low Fragility,0.0,-0.036149,False,0.2891,0.835,1.0,1.0,74.55,Stable
CD015215_pub2_data.rds,4::overall,6,-0.041716,0.018648,0.447022,True,0.892,0.104798,0.392857,28.0,0.175,Low Fragility,0.0,0.00522,False,0.2059,0.825,0.554,0.7235,55.12,Moderate
CD015215_pub2_data.rds,50::overall,9,0.003413,-0.019052,5.581478,True,2.6774,0.04629,9.0,0.0,0.214,Low Fragility,0.0,-0.019052,False,0.2891,0.786,0,0,28.32,High Risk
CD015215_pub2_data.rds,52::overall,10,0.01032,0.010343,1.002212,False,0.0014,3.1e-05,10.0,0.0,0.15,Low Fragility,0.0,0.010343,False,0.3208,0.85,0.9993,0.9989,75.83,Stable
CD015215_pub2_data.rds,5::overall,7,-0.041716,-0.290843,6.971921,False,1.7013,0.599911,0.263158,38.0,0.2625,Low Fragility,0.0,-0.250125,False,0.2315,0.7375,0.1493,0,29.11,High Risk
CD015215_pub2_data.rds,6::overall,7,-1.554897,-0.637051,0.409706,False,0.3517,0.68167,0.346154,26.0,,,,,,0.2315,0.5,0.8241,0.7049,54.15,Moderate
CD015219_pub2_data.rds,10::overall,25,0.111318,0.554511,4.981344,False,0.3095,0.412711,8.333333,3.0,0.1901,Low Fragility,86.21,0.89186,True,0.8176,0.8099,0.8453,0,65.9,Moderate
CD015219_pub2_data.rds,11::overall,12,0.13583,0.044253,0.325796,False,1.3389,0.169199,4.0,3.0,0.1644,Low Fragility,0.0,0.044253,False,0.3894,0.8356,0.3306,0.6629,54.09,Moderate
CD015219_pub2_data.rds,12::overall,10,1.596242,2.146833,1.34493,False,0.1102,0.317866,5.0,2.0,0.1601,Low Fragility,0.0,2.146833,True,0.3208,0.8399,0.9449,0.8275,70.79,Stable
CD015219_pub2_data.rds,15::overall,18,0.441511,0.307702,0.696929,False,0.2515,0.211379,6.0,3.0,0.2241,Low Fragility,81.36,0.502185,True,0.6106,0.7759,0.8742,0.8485,76.54,Stable
CD015219_pub2_data.rds,1::overall,45,-0.357576,-0.248278,0.694336,False,6.1743,0.348352,15.0,3.0,0.2552,Low Fragility,69.84,-0.21401,False,0.989,0.7448,0,0.8472,65.23,Moderate
CD015219_pub2_data.rds,2::overall,50,-0.318785,0.248493,0.779502,True,0.3841,0.54338,16.666667,3.0,0.1574,Low Fragility,74.07,0.32193,True,0.9948,0.8426,0.8079,0.8898,88.9,Stable
CD015219_pub2_data.rds,3::overall,28,0.829105,0.049045,0.059154,False,0.9064,0.476979,10.333333,3.0,0.0055,Robust,0.0,0.048817,False,0.8754,0.9945,0.5468,0.5296,75.39,Stable
CD015219_pub2_data.rds,4::overall,33,-0.02493,0.686988,27.556542,True,0.3414,0.40746,12.333333,3.0,0.1779,Low Fragility,82.86,1.032418,True,0.937,0.8221,0.8293,0,69.4,Moderate
CD015219_pub2_data.rds,5::overall,15,0.502709,0.921373,1.832817,False,0.2747,0.481469,7.5,2.0,0.258,Low Fragility,79.87,1.041706,True,0.5,0.742,0.8627,0.5836,66.79,Moderate
CD015219_pub2_data.rds,6::overall,6,0.153342,0.001166,0.007606,False,0.8238,0.097094,6.0,1.0,0.4398,Moderate Fragility,0.0,0.001166,False,0.2059,0.5602,0.5881,0.5038,44.96,Volatile
CD015219_pub2_data.rds,8::overall,16,0.441511,0.218989,0.495999,False,0.304,0.226488,5.333333,3.0,0.2733,Low Fragility,47.34,0.314555,True,0.5374,0.7267,0.848,0.748,70.45,Stable
CD015219_pub2_data.rds,9::overall,8,0.026615,0.060997,2.291813,False,0.6881,0.241514,4.0,3.0,0.1653,Low Fragility,0.0,0.059938,False,0.2592,0.8347,0.656,0.3541,52.13,Moderate
