review,analysis,k_total,early_effect,midpoint_effect,final_effect,decay_ratio,direction_change,trajectory_cv,max_cumulative_shift,early_year,final_year
CD002243_pub5_data.rds,8::5.0,7,-0.368992,-0.34571,-0.180826,0.490054,False,0.2982,0.1667,2020,2023
CD002243_pub5_data.rds,9::1.0,12,-0.50376,-0.245151,-0.196055,0.389183,False,0.3771,0.256187,2002,2022
CD002243_pub5_data.rds,9::2.0,9,-0.246824,-0.567911,-0.269885,1.093433,False,0.3565,0.308936,2002,2018
CD002290_pub6_data.rds,1::overall,88,-1.893356,-0.605634,-0.684394,0.361471,False,0.4548,0.421166,1973,2024
CD002290_pub6_data.rds,2::overall,68,-2.992362,-0.496108,-0.286207,0.095646,False,0.9362,0.901903,1973,2024
CD002290_pub6_data.rds,3::overall,46,0.099538,-0.653297,-0.677953,6.810982,True,0.4951,0.8771,1988,2024
CD002290_pub6_data.rds,4::overall,22,-1.026228,-0.992403,-0.679136,0.661779,False,0.3629,0.428723,1994,2024
CD002303_pub4_data.rds,1::overall,8,-0.19789,0.14972,0.552982,2.794393,True,1.228,0.321468,2000,2019
CD002303_pub4_data.rds,2::overall,7,-0.13986,-0.300229,-0.324303,2.318775,False,0.2618,0.201093,2010,2019
CD002971_pub6_data.rds,10::overall,6,-0.020001,0.00705,0.014695,0.734703,True,192.4058,0.017988,2016,2024
CD002971_pub6_data.rds,14::overall,6,0.290647,0.058902,0.000628,0.002161,False,0.8548,0.122701,2016,2024
CD002971_pub6_data.rds,1::overall,11,-1.132407,-1.145569,-0.634701,0.560488,False,0.2759,0.534011,1984,2024
CD002971_pub6_data.rds,2::overall,7,-0.021679,0.102849,0.166841,7.696076,True,0.7002,0.100225,2016,2024
CD002971_pub6_data.rds,3::overall,9,-0.21664,-0.104732,0.001693,0.007814,True,0.817,0.128352,2005,2024
CD002971_pub6_data.rds,4::overall,9,-0.157631,-0.05558,-0.0551,0.349547,False,0.3887,0.056569,1983,2024
CD002971_pub6_data.rds,5::overall,9,-0.156615,-0.118855,-0.098351,0.627979,False,0.1782,0.048462,1983,2024
CD003216_pub3_data.rds,1::overall,26,1.607055,-0.043763,0.006664,0.004147,False,4.0903,1.520631,1990,2018
CD003216_pub3_data.rds,2::overall,15,-0.233588,0.518431,0.274267,1.174146,True,0.5358,0.742327,2006,2021
CD003216_pub3_data.rds,3::overall,9,0.178958,0.116689,0.106998,0.597894,False,0.1829,0.054361,2009,2017
CD003218_pub3_data.rds,5::overall,6,0.0,0.02752,0.022895,,False,1.0084,0.02752,2003,2012
CD003331_pub6_data.rds,1::overall,36,-0.083979,0.127906,-0.095195,1.13356,False,2.9165,0.306404,1998,2021
CD003331_pub6_data.rds,2::overall,8,-0.518442,-0.135262,-0.121957,0.235237,False,0.677,0.379077,2006,2020
CD003331_pub6_data.rds,3::overall,24,-1.590153,-0.521599,-0.532873,0.335108,False,0.4465,0.837119,2000,2018
CD003331_pub6_data.rds,4::overall,8,-0.537897,-0.159088,-0.179687,0.334054,False,0.6585,0.425902,2007,2020
CD003331_pub6_data.rds,5::overall,10,-0.488584,-0.421945,-0.289821,0.593185,False,0.5679,0.627701,2003,2018
CD003331_pub6_data.rds,6::overall,6,-0.673473,-0.763813,-0.148809,0.220957,False,0.4428,0.615004,2010,2020
CD003331_pub6_data.rds,7::overall,22,0.09474,-0.000677,-0.000177,0.00187,True,1.2444,0.033211,2004,2021
CD003331_pub6_data.rds,8::overall,36,-0.011342,-0.107395,-0.097525,8.598594,False,0.396,0.121389,2004,2021
CD003357_pub5_data.rds,1::overall,9,0.549059,0.917449,0.788546,1.436177,False,0.2206,0.377388,2004,2017
CD003357_pub5_data.rds,2::overall,8,0.548118,1.688738,1.194345,2.178991,False,0.3045,1.194375,2009,2017
CD003357_pub5_data.rds,3::overall,6,-0.428795,-0.318722,-0.309133,0.720933,False,0.1647,0.143569,2013,2017
CD003376_pub4_data.rds,1::overall,29,0.221576,0.062789,-0.035507,0.160248,True,1.8416,0.085399,1996,2005
CD003376_pub4_data.rds,2::overall,23,0.234914,0.224996,0.169807,0.722846,False,0.1083,0.01752,1990,2005
CD003376_pub4_data.rds,3::overall,6,1.098612,1.098612,1.098612,1.0,False,0.0,0.0,1990,1990
CD003376_pub4_data.rds,5::overall,9,-0.859842,-0.853556,-0.855746,0.995235,False,0.0104,0.028598,1990,1990
CD003414_pub4_data.rds,1::1.0,8,0.060933,0.062256,0.05292,0.8685,False,0.2798,0.050732,2019,2021
CD003414_pub4_data.rds,2::1.0,14,-0.485993,-0.365681,-0.179235,0.368802,False,0.2305,0.152382,2004,2021
CD003414_pub4_data.rds,3::1.0,8,0.210897,0.179109,0.109919,0.521198,False,0.2247,0.06982,2018,2019
CD003414_pub4_data.rds,4::1.0,17,0.063003,0.055008,0.035844,0.568932,False,10.0617,0.25968,2002,2021
CD003414_pub4_data.rds,4::2.0,6,0.00981,0.008721,-0.028376,2.892558,True,2.8889,0.037787,2016,2019
CD003414_pub4_data.rds,4::3.0,6,0.154447,0.142333,0.152868,0.989776,False,0.1471,0.050353,2018,2022
CD003414_pub4_data.rds,6::1.0,7,1.064826,-0.268533,-0.229196,0.215243,True,2.3224,1.249927,2002,2021
CD003414_pub4_data.rds,7::1.0,9,-6e-05,0.177747,0.115461,1924.039769,True,0.7789,0.110862,2004,2019
CD003451_pub3_data.rds,1::overall,25,-0.093772,-0.021746,-0.129757,1.38375,False,0.6573,0.045447,2010,2023
CD003451_pub3_data.rds,2::overall,37,0.018268,-0.127167,-0.186105,10.187312,True,0.5684,0.145714,2005,2023
CD003451_pub3_data.rds,3::overall,17,-0.176487,-0.310871,-0.281471,1.594848,False,0.2371,0.278996,2009,2021
CD003477_pub5_data.rds,1::overall,32,-0.034183,0.097037,0.291665,8.53239,True,1.1497,0.041619,2010,2022
CD003477_pub5_data.rds,2::overall,28,-0.262406,-0.033535,0.214956,0.819173,True,3.1567,0.056108,2009,2022
CD003477_pub5_data.rds,3::overall,24,-0.101074,-0.042194,0.127767,1.264103,True,9.215,0.058497,2009,2021
CD003477_pub5_data.rds,4::overall,23,-0.051788,0.015311,0.136608,2.637831,True,3.5191,0.049662,2006,2018
CD003477_pub5_data.rds,5::overall,28,-0.052129,0.186943,0.412406,7.911224,True,0.7054,0.124114,2010,2022
CD003477_pub5_data.rds,6::overall,10,0.009163,0.131467,0.066609,7.269128,False,0.5352,0.096234,2012,2019
CD003477_pub5_data.rds,7::overall,13,-0.035709,0.212638,0.240103,6.723946,True,0.7182,0.136679,2011,2021
CD003511_pub6_data.rds,1::1.0,8,-0.159739,-0.175664,-0.152071,0.951995,False,0.3853,0.235413,1964,2016
CD003511_pub6_data.rds,2::1.0,6,-0.271461,-0.072603,-0.059331,0.218562,False,0.7106,0.186626,1964,2016
CD003519_pub5_data.rds,12::nan,14,0.374965,0.759846,0.621212,1.656721,False,0.1802,0.223415,1976,2015
CD003519_pub5_data.rds,13::nan,13,0.975541,0.982501,0.702346,0.719955,False,0.1421,0.333292,1977,2015
CD003519_pub5_data.rds,18::nan,8,0.929966,0.966686,1.121904,1.206393,False,0.06,0.142367,2009,2023
CD003519_pub5_data.rds,1::1.0,14,0.872902,1.140908,0.823142,0.942995,False,0.1143,0.137278,2010,2023
CD003519_pub5_data.rds,1::2.0,22,1.040604,0.855691,0.877313,0.84308,False,0.1273,0.180599,2003,2023
CD003519_pub5_data.rds,1::nan,22,0.872902,0.624729,0.629808,0.72151,False,0.1641,0.263415,2010,2024
CD003519_pub5_data.rds,2::1.0,8,1.301662,1.780246,1.337529,1.027555,False,0.1099,0.242879,2005,2014
CD003519_pub5_data.rds,2::2.0,18,0.457297,0.903197,0.873647,1.910458,False,0.2191,0.741056,2004,2020
CD003519_pub5_data.rds,2::nan,15,0.844755,0.958607,0.615479,0.728589,False,0.1816,0.271094,2010,2023
CD003519_pub5_data.rds,3::1.0,21,0.374965,0.378532,0.567104,1.512419,False,0.148,0.209809,1976,2018
CD003519_pub5_data.rds,3::2.0,19,0.374965,0.864629,0.886321,2.363746,False,0.1765,0.201836,1976,2015
CD003519_pub5_data.rds,3::nan,15,0.993463,1.009496,0.756579,0.761557,False,0.1046,0.263885,2009,2023
CD003519_pub5_data.rds,4::nan,11,1.301662,1.145929,0.987402,0.75857,False,0.1079,0.226219,2005,2020
CD003519_pub5_data.rds,5::nan,11,1.301662,1.167121,0.897023,0.689137,False,0.1325,0.282991,2005,2023
CD003594_pub7_data.rds,1::1.0,17,0.216176,0.412883,0.748535,3.462613,False,0.3849,0.350958,1988,2015
CD003594_pub7_data.rds,1::2.0,15,0.203184,0.676028,0.361888,1.781082,False,0.3424,0.273908,1996,2015
CD003594_pub7_data.rds,1::3.0,9,0.73226,0.907228,1.004138,1.371286,False,0.186,0.325405,2008,2015
CD003594_pub7_data.rds,1::nan,8,0.683928,0.884955,0.250303,0.365979,False,0.4432,0.645357,2012,2020
CD003594_pub7_data.rds,2::1.0,15,0.520566,0.301051,0.038025,0.073045,False,0.898,0.807771,1993,2017
CD003594_pub7_data.rds,2::2.0,11,2.098251,0.613252,0.271026,0.129168,False,0.681,0.678932,2006,2017
CD003594_pub7_data.rds,2::3.0,6,-0.016928,-0.076194,0.074446,4.397891,True,1.9324,0.15064,2011,2017
CD003594_pub7_data.rds,2::nan,6,-1.061762,0.647563,0.62306,0.586817,True,7.311,1.269392,2012,2020
CD003594_pub7_data.rds,3::nan,9,0.386521,0.071872,-0.273062,0.70646,True,8.4916,0.541382,2006,2018
CD003594_pub7_data.rds,4::nan,8,-0.007033,-0.298992,-0.225849,32.111152,False,0.52,0.353749,2009,2018
CD003598_pub3_data.rds,10::overall,36,-0.519775,0.2046,-0.01998,0.038439,False,3.5953,0.362192,1989,2022
CD003598_pub3_data.rds,11::overall,36,0.110878,0.071953,0.058273,0.525558,False,1.0694,0.154372,1994,2022
CD003598_pub3_data.rds,12::overall,10,0.233653,0.194646,0.298651,1.27818,False,0.1911,0.114728,2003,2016
CD003598_pub3_data.rds,13::overall,19,-0.413484,-0.11025,0.431912,1.044568,True,8.0825,0.315208,1991,2016
CD003598_pub3_data.rds,14::overall,16,0.548773,-0.499308,-0.060183,0.109667,True,1.1883,1.309828,2000,2018
CD003598_pub3_data.rds,15::overall,11,-1.048399,-0.204784,-0.363896,0.347097,False,0.9443,0.418238,1999,2014
CD003598_pub3_data.rds,16::overall,12,-0.190651,0.354741,0.039003,0.204576,True,1.263,0.550724,2002,2014
CD003598_pub3_data.rds,17::overall,12,0.391588,0.453649,0.196797,0.502562,False,0.2505,0.169859,1995,2014
CD003598_pub3_data.rds,18::overall,8,-0.046947,-0.29458,-1.110508,23.654372,False,0.792,1.010094,1995,2011
CD003598_pub3_data.rds,19::overall,14,-0.046947,0.210204,-0.088624,1.887727,False,3.6991,0.338618,1995,2022
CD003598_pub3_data.rds,1::overall,66,-0.037699,-0.056099,-0.230943,6.125977,False,0.954,0.277864,1989,2022
CD003598_pub3_data.rds,20::overall,9,-0.278284,0.429031,0.306163,1.100179,True,3.5863,0.618713,1989,2009
CD003598_pub3_data.rds,21::overall,13,0.889639,-0.430214,-0.399859,0.449461,True,26.325,1.521048,2004,2022
CD003598_pub3_data.rds,22::overall,9,-0.766035,-1.084215,-0.085473,0.111579,False,0.3903,0.760988,2004,2010
CD003598_pub3_data.rds,23::overall,10,-1.494766,-0.090926,0.25835,0.172836,True,2.3938,0.79951,1995,2007
CD003598_pub3_data.rds,24::overall,15,0.262765,0.255536,0.389774,1.483356,False,0.3212,0.171681,1994,2013
CD003598_pub3_data.rds,25::overall,14,-0.91223,-0.262599,-0.219151,0.240237,False,0.6094,0.339001,1995,2022
CD003598_pub3_data.rds,26::overall,6,-0.999163,-0.250957,0.114511,0.114607,True,0.9056,0.630908,1995,2009
CD003598_pub3_data.rds,27::overall,6,-0.003942,-0.040452,0.232403,58.954872,True,2.9267,0.272855,2002,2018
CD003598_pub3_data.rds,28::overall,10,-0.08687,0.308823,0.628589,7.235939,True,0.9951,0.280154,1994,2013
CD003598_pub3_data.rds,2::overall,60,-0.208881,-0.063857,-0.19973,0.956193,False,0.6784,0.159109,1988,2017
CD003598_pub3_data.rds,33::overall,7,1.038014,1.553464,1.724448,1.661295,False,0.1576,0.498489,1995,2010
CD003598_pub3_data.rds,3::overall,56,-0.106615,0.018644,-0.197171,1.849369,False,1.5149,0.117156,1989,2017
CD003598_pub3_data.rds,4::overall,30,-0.032651,0.07075,-0.02625,0.803972,False,2.6193,0.086884,1992,2017
CD003598_pub3_data.rds,5::overall,45,0.062591,-0.006169,-0.291957,4.66452,True,5.5853,0.200456,1992,2022
CD003598_pub3_data.rds,6::overall,39,0.016746,0.077393,-0.079868,4.769397,True,0.765,0.278532,1990,2022
CD003598_pub3_data.rds,7::overall,20,-0.154455,0.396194,0.067385,0.436277,True,24.183,0.386381,1995,2017
CD003598_pub3_data.rds,8::overall,23,-0.545475,0.201239,0.251569,0.461192,True,11.0967,0.402199,1993,2017
CD003598_pub3_data.rds,9::overall,24,-0.099105,0.709991,0.34524,3.483593,True,0.7221,0.802322,1994,2022
CD003774_pub5_data.rds,10::overall,25,-0.503499,-1.274053,-0.986026,1.958347,False,0.2457,0.553587,1993,2002
CD003774_pub5_data.rds,11::overall,41,-0.475563,-0.059327,-0.088256,0.185583,False,0.6724,0.468966,1993,2003
CD003774_pub5_data.rds,12::overall,15,0.1104,-0.375088,-0.466173,4.222577,True,0.4208,0.582264,1993,2002
CD003774_pub5_data.rds,13::overall,17,-1.356168,-1.057353,-1.114853,0.822061,False,0.0728,0.117734,1993,2002
CD003774_pub5_data.rds,14::overall,14,-0.896841,-1.057319,-0.548605,0.611709,False,0.2989,0.619338,1993,1999
CD003774_pub5_data.rds,15::overall,42,-0.346623,-0.677643,-0.694966,2.004962,False,0.1483,0.404116,1989,2002
CD003774_pub5_data.rds,16::overall,13,0.313966,0.130061,-0.324202,1.032602,True,3.7313,0.24626,1993,2002
CD003774_pub5_data.rds,18::overall,23,1.226037,0.473092,0.411674,0.335776,False,0.6255,1.294198,1992,1999
CD003774_pub5_data.rds,1::overall,140,-1.547439,-1.156694,-0.858874,0.555029,False,0.1163,0.200843,1989,2020
CD003774_pub5_data.rds,2::overall,101,-2.047693,-1.105343,-1.028593,0.502318,False,0.1363,0.250561,1989,2020
CD003774_pub5_data.rds,3::overall,76,-1.429018,-1.02007,-0.680547,0.476234,False,0.1431,0.139988,1989,2020
CD003774_pub5_data.rds,4::overall,90,-1.429018,-1.071886,-0.630836,0.441447,False,0.217,0.139988,1989,2016
CD003774_pub5_data.rds,5::overall,66,-1.339057,-1.177785,-0.964146,0.720018,False,0.0514,0.149853,1992,2010
CD003774_pub5_data.rds,6::overall,27,-1.397248,-0.754062,-0.608567,0.435547,False,0.2709,0.25457,1993,2010
CD003774_pub5_data.rds,7::overall,16,-0.972471,-1.325302,-0.969205,0.996642,False,0.1464,0.313294,1993,2010
CD003774_pub5_data.rds,8::overall,25,0.1104,-1.244771,-0.772685,6.998947,True,0.3586,0.627328,1993,2010
CD003774_pub5_data.rds,9::overall,26,0.260113,-0.649151,0.043206,0.166103,False,1.6351,0.742501,1995,2010
CD003833_pub5_data.rds,1::overall,6,-0.020992,-0.017327,-0.018423,0.877609,False,0.1069,0.005322,2005,2011
CD003833_pub5_data.rds,3::overall,15,0.019843,0.004026,-0.007165,0.361059,True,1.193,0.01519,1990,2011
CD003962_pub3_data.rds,10::overall,11,0.113989,-1.167244,-0.856303,7.512155,True,0.6463,1.458878,1989,2015
CD003962_pub3_data.rds,12::overall,26,-0.063277,-0.149041,-0.056287,0.889538,False,0.5793,0.138816,1998,2016
CD003962_pub3_data.rds,13::overall,18,2.155299,0.247234,-0.024991,0.011595,True,1.1865,0.697688,1994,2020
CD003962_pub3_data.rds,15::overall,6,0.400484,0.336406,0.306425,0.765135,False,0.0983,0.05816,2016,2020
CD003962_pub3_data.rds,1::overall,13,1.060296,0.336037,0.978577,0.922928,False,0.2609,0.27495,1995,2016
CD003962_pub3_data.rds,2::overall,20,0.106084,-0.386786,-0.087761,0.827283,True,0.8575,0.245349,1989,2018
CD003962_pub3_data.rds,3::overall,14,1.278929,0.84778,0.786632,0.61507,False,0.2026,0.158904,2003,2019
CD003962_pub3_data.rds,4::overall,36,1.288572,0.468621,-0.180481,0.140063,True,0.9219,1.031981,1993,2020
CD003962_pub3_data.rds,5::overall,8,0.014153,-0.871395,-0.898291,63.470032,True,0.9221,0.718816,2000,2016
CD003962_pub3_data.rds,6::overall,12,0.099978,0.040469,0.98424,9.844538,False,1.2618,1.071738,1989,2020
CD003962_pub3_data.rds,7::overall,7,1.000347,0.731682,0.571604,0.571406,False,0.2012,0.146847,1997,2014
CD003962_pub3_data.rds,8::overall,34,-0.022087,-0.125158,-0.296577,13.42791,False,0.6518,0.274792,1987,2020
CD003962_pub3_data.rds,9::overall,11,-1.596792,-1.572971,-1.279365,0.80121,False,0.0705,0.150873,1995,2015
CD004184_pub3_data.rds,10::overall,10,-0.020901,-0.013417,-0.015446,0.73902,False,0.2619,0.008314,2008,2015
CD004184_pub3_data.rds,3::overall,14,0.093777,-0.161674,-0.130303,1.389494,True,1.6399,0.16383,2006,2021
CD004184_pub3_data.rds,4::overall,14,-1.290511,-0.688594,-0.294238,0.228001,False,0.3735,0.363835,2007,2015
CD004184_pub3_data.rds,5::overall,52,0.0,0.00402,0.008634,,False,1.1357,0.00432,1992,2021
CD004184_pub3_data.rds,6::overall,52,0.0,0.00402,0.008634,,False,1.2006,0.00432,1992,2021
CD004184_pub3_data.rds,7::overall,14,0.0,-0.002366,-0.00709,,False,0.6515,0.002135,1999,2015
CD004184_pub3_data.rds,8::overall,14,0.0,-0.002366,-0.00709,,False,0.6515,0.002135,1999,2015
CD004184_pub3_data.rds,9::overall,10,-0.020901,-0.017932,-0.015446,0.73902,False,0.211,0.008314,2008,2015
CD004307_pub7_data.rds,1::1.0,7,0.791001,0.610453,0.626765,0.79237,False,0.1224,0.233814,2016,2020
CD004307_pub7_data.rds,1::2.0,32,0.228972,0.428523,0.470178,2.05343,False,0.2135,0.207601,2002,2024
CD004307_pub7_data.rds,1::nan,13,1.069172,1.23161,0.785083,0.734291,False,0.1582,0.38338,2008,2022
CD004307_pub7_data.rds,2::1.0,10,-0.77781,0.168212,0.217323,0.279403,True,15.0704,0.562732,2014,2022
CD004307_pub7_data.rds,2::2.0,29,0.261671,0.420422,0.551416,2.107287,False,0.1976,0.193913,2006,2024
CD004307_pub7_data.rds,2::nan,11,1.33254,1.261915,1.128031,0.846527,False,0.0734,0.122671,2008,2022
CD004307_pub7_data.rds,3::nan,46,0.071446,0.263706,0.083875,1.173952,False,0.6594,0.405437,2002,2024
CD004376_pub4_data.rds,4::overall,122,0.521268,0.538157,0.727284,1.395221,False,0.1656,0.256105,1997,2023
CD004376_pub4_data.rds,5::overall,176,0.202971,-0.044127,-0.020072,0.098892,True,6.9557,0.09281,1997,2023
CD004376_pub4_data.rds,6::overall,99,0.72814,0.191218,0.389726,0.535234,False,0.6787,0.68102,1997,2023
CD004406_pub6_data.rds,1::overall,17,-0.130803,-0.160918,-0.125508,0.959524,False,0.4845,0.092656,1982,2011
CD004406_pub6_data.rds,2::overall,15,-0.882879,-0.579852,-0.490156,0.555179,False,0.2108,0.436272,1991,2011
CD004406_pub6_data.rds,3::overall,11,-0.027074,0.031214,0.006954,0.256864,True,1.5152,0.106041,1991,2011
CD004406_pub6_data.rds,4::overall,11,-0.017469,0.01409,-0.119925,6.864856,False,1.1553,0.127193,1991,2011
CD004406_pub6_data.rds,6::overall,7,-0.206091,0.31254,0.113731,0.551847,True,3.7263,0.334057,1991,2002
CD004406_pub6_data.rds,7::overall,10,0.282953,0.265184,0.003275,0.011574,False,0.7035,0.172713,1991,2002
CD004417_pub6_data.rds,1::overall,55,1.259026,-0.272708,-0.754041,0.598908,True,71.2469,0.608183,1991,2021
CD004417_pub6_data.rds,2::overall,35,0.069593,0.446682,0.542466,7.794809,False,0.3656,1.017924,1987,2021
CD004417_pub6_data.rds,3::overall,18,-0.104404,-0.488443,-0.474008,4.540132,False,0.2841,0.165351,2001,2021
CD004417_pub6_data.rds,4::overall,11,0.339357,0.305653,0.275892,0.812985,False,0.0668,0.009226,2012,2021
CD004508_pub5_data.rds,2::overall,6,0.164896,-0.026806,-0.024242,0.147016,True,1.387,0.178089,2001,2015
CD004661_pub4_data.rds,10::overall,17,-0.342521,0.19016,0.127737,0.372931,True,4.4484,0.518152,2003,2023
CD004661_pub4_data.rds,11::overall,21,0.066412,0.593155,0.670898,10.102075,False,0.2742,0.764313,2003,2023
CD004661_pub4_data.rds,12::overall,14,0.786713,0.16503,0.091657,0.116506,False,0.619,0.218789,2006,2023
CD004661_pub4_data.rds,13::overall,18,0.032829,0.039342,0.684323,20.84485,False,1.2383,1.220055,2003,2023
CD004661_pub4_data.rds,14::overall,17,0.29401,0.008238,0.240809,0.819049,False,0.9229,0.214414,2006,2023
CD004661_pub4_data.rds,15::overall,19,0.022687,0.242015,0.430265,18.965417,False,0.8411,0.732136,2003,2023
CD004661_pub4_data.rds,16::overall,6,0.058944,0.210195,0.214119,3.632568,False,0.3884,0.170459,2006,2023
CD004661_pub4_data.rds,19::overall,8,0.096467,-0.034969,-0.094331,0.977858,True,2.5641,0.107866,2006,2023
CD004661_pub4_data.rds,1::overall,50,0.783648,-0.228318,-0.046044,0.058756,True,4.4217,0.546079,2002,2023
CD004661_pub4_data.rds,20::overall,6,0.060091,0.021934,-0.018717,0.311481,True,1.0818,0.040652,2008,2023
CD004661_pub4_data.rds,21::overall,7,-0.126395,-0.169903,-0.08799,0.696153,False,0.4269,0.137947,2006,2023
CD004661_pub4_data.rds,2::overall,64,0.625415,-0.207927,-0.256411,0.409986,True,11.6768,0.812104,2002,2023
CD004661_pub4_data.rds,3::overall,49,1.722767,-0.186574,-0.15761,0.091486,True,57.9502,1.733172,2002,2023
CD004661_pub4_data.rds,4::overall,24,0.612621,0.347289,0.342601,0.559238,False,0.4327,0.327282,2003,2023
CD004661_pub4_data.rds,5::overall,29,-0.043486,-0.104583,-0.074086,1.703696,False,0.3133,0.075395,2003,2023
CD004661_pub4_data.rds,6::overall,24,0.01324,0.136772,0.27393,20.689661,False,0.4475,0.196537,2003,2023
CD004661_pub4_data.rds,7::overall,23,-0.020566,0.048747,-0.005453,0.265156,False,0.9504,0.045132,2003,2023
CD004661_pub4_data.rds,8::overall,31,-0.140683,0.279061,0.394673,2.8054,True,0.6056,0.946181,2003,2023
CD004661_pub4_data.rds,9::overall,22,0.137397,0.473915,0.400342,2.913769,False,0.4466,0.653221,2003,2023
CD004667_pub6_data.rds,10::overall,14,-0.13219,-0.096845,-0.105622,0.799013,False,0.3935,0.092621,1994,2020
CD004667_pub6_data.rds,11::overall,14,-0.284915,-0.188549,-0.137483,0.482542,False,0.2293,0.054031,1994,2020
CD004667_pub6_data.rds,12::overall,15,-0.39353,-0.272728,-0.230476,0.585662,False,0.1971,0.062615,1994,2020
CD004667_pub6_data.rds,13::overall,7,0.359045,0.054636,0.098162,0.273398,False,0.6711,0.293361,1994,2020
CD004667_pub6_data.rds,14::overall,11,-0.061425,0.01924,-0.089493,1.45695,False,1.1248,0.039276,1994,2020
CD004667_pub6_data.rds,15::overall,8,0.384493,0.198971,0.217205,0.564914,False,0.3099,0.170895,1995,2020
CD004667_pub6_data.rds,18::overall,11,4.967096,3.257044,3.619477,0.728691,False,0.1736,1.178579,2000,2020
CD004667_pub6_data.rds,1::overall,60,0.212671,0.162331,0.17577,0.826485,False,0.1379,0.014198,1989,2020
CD004667_pub6_data.rds,20::overall,8,-0.025663,-0.101132,-0.088045,3.430843,False,0.6942,0.080864,1995,2020
CD004667_pub6_data.rds,22::overall,13,0.707011,0.011253,-0.077455,0.109553,True,3.4203,0.608345,1995,2020
CD004667_pub6_data.rds,23::overall,13,-0.286944,-0.181037,-0.124192,0.432809,False,0.3509,0.082166,1994,2020
CD004667_pub6_data.rds,24::overall,12,-0.236892,-0.246447,-0.200784,0.847577,False,0.0966,0.076205,1995,2020
CD004667_pub6_data.rds,2::overall,64,0.039927,-0.010721,-0.116789,2.925066,True,0.9129,0.031789,1989,2020
CD004667_pub6_data.rds,3::overall,60,-0.659861,-0.261721,-0.203862,0.308947,False,0.3215,0.165115,1989,2020
CD004667_pub6_data.rds,4::overall,48,0.012565,0.133646,0.074239,5.90856,False,0.3036,0.079306,1989,2020
