review,analysis,k,span_years,studies_per_year,start_year,end_year
CD013429_pub2_data.rds,2::overall,26,7.0,3.714286,2016,2023
CD013429_pub2_data.rds,3::overall,19,6.0,3.166667,2017,2023
CD013429_pub2_data.rds,4::overall,19,6.0,3.166667,2017,2023
CD013445_pub2_data.rds,10::overall,13,10.0,1.3,2012,2022
CD013445_pub2_data.rds,11::overall,7,8.0,0.875,2013,2021
CD013445_pub2_data.rds,12::overall,8,8.0,1.0,2012,2020
CD013445_pub2_data.rds,16::overall,25,10.0,2.5,2011,2021
CD013445_pub2_data.rds,17::overall,24,11.0,2.181818,2010,2021
CD013445_pub2_data.rds,18::overall,11,6.0,1.833333,2015,2021
CD013445_pub2_data.rds,19::overall,30,11.0,2.727273,2010,2021
CD013445_pub2_data.rds,1::overall,39,12.0,3.25,2010,2022
CD013445_pub2_data.rds,20::overall,23,10.0,2.3,2011,2021
CD013445_pub2_data.rds,21::overall,20,10.0,2.0,2010,2020
CD013445_pub2_data.rds,22::overall,9,6.0,1.5,2015,2021
CD013445_pub2_data.rds,23::overall,25,11.0,2.272727,2010,2021
CD013445_pub2_data.rds,24::overall,15,7.0,2.142857,2012,2019
CD013445_pub2_data.rds,25::overall,19,10.0,1.9,2010,2020
CD013445_pub2_data.rds,26::overall,7,5.0,1.4,2015,2020
CD013445_pub2_data.rds,27::overall,17,10.0,1.7,2010,2020
CD013445_pub2_data.rds,28::overall,18,10.0,1.8,2012,2022
CD013445_pub2_data.rds,29::overall,7,7.0,1.0,2015,2022
CD013445_pub2_data.rds,2::overall,34,12.0,2.833333,2010,2022
CD013445_pub2_data.rds,30::overall,5,5.0,1.0,2015,2020
CD013445_pub2_data.rds,31::overall,16,9.0,1.777778,2012,2021
CD013445_pub2_data.rds,32::overall,7,7.0,1.0,2015,2022
CD013445_pub2_data.rds,34::overall,9,8.0,1.125,2012,2020
CD013445_pub2_data.rds,3::overall,21,10.0,2.1,2010,2020
CD013445_pub2_data.rds,4::overall,26,11.0,2.363636,2010,2021
CD013445_pub2_data.rds,5::overall,35,12.0,2.916667,2010,2022
CD013445_pub2_data.rds,6::overall,20,12.0,1.666667,2010,2022
CD013445_pub2_data.rds,7::overall,29,11.0,2.636364,2010,2021
CD013445_pub2_data.rds,8::overall,18,10.0,1.8,2012,2022
CD013456_pub2_data.rds,10::overall,6,30.0,0.2,1991,2021
CD013456_pub2_data.rds,12::overall,5,23.0,0.217391,1991,2014
CD013456_pub2_data.rds,1::overall,33,30.0,1.1,1991,2021
CD013456_pub2_data.rds,2::overall,17,30.0,0.566667,1991,2021
CD013456_pub2_data.rds,3::overall,22,24.0,0.916667,1997,2021
CD013456_pub2_data.rds,4::overall,14,30.0,0.466667,1991,2021
CD013456_pub2_data.rds,5::overall,13,30.0,0.433333,1991,2021
CD013456_pub2_data.rds,6::overall,11,22.0,0.5,1999,2021
CD013456_pub2_data.rds,7::overall,25,30.0,0.833333,1991,2021
CD013456_pub2_data.rds,8::overall,9,15.0,0.6,2006,2021
CD013456_pub2_data.rds,9::overall,12,30.0,0.4,1991,2021
CD013462_pub3_data.rds,1::1.0,20,14.0,1.428571,2009,2023
CD013462_pub3_data.rds,1::2.0,21,14.0,1.5,2009,2023
CD013462_pub3_data.rds,1::nan,11,14.0,0.785714,2009,2023
CD013462_pub3_data.rds,2::1.0,7,19.0,0.368421,2003,2022
CD013462_pub3_data.rds,2::2.0,8,10.0,0.8,2009,2019
CD013462_pub3_data.rds,2::nan,14,27.0,0.518519,1996,2023
CD013462_pub3_data.rds,3::nan,12,26.0,0.461538,1996,2022
CD013462_pub3_data.rds,4::nan,13,27.0,0.481481,1996,2023
CD013462_pub3_data.rds,5::nan,10,19.0,0.526316,2003,2022
CD013462_pub3_data.rds,6::nan,5,23.0,0.217391,1996,2019
CD013468_pub2_data.rds,1::overall,24,20.0,1.2,2000,2020
CD013468_pub2_data.rds,2::overall,15,20.0,0.75,2000,2020
CD013474_pub2_data.rds,10::overall,6,5.0,1.2,2014,2019
CD013474_pub2_data.rds,11::overall,6,5.0,1.2,2014,2019
CD013474_pub2_data.rds,12::overall,6,5.0,1.2,2014,2019
CD013474_pub2_data.rds,13::overall,6,5.0,1.2,2014,2019
CD013474_pub2_data.rds,1::overall,7,10.0,0.7,2009,2019
CD013474_pub2_data.rds,2::overall,6,10.0,0.6,2009,2019
CD013474_pub2_data.rds,3::overall,5,10.0,0.5,2009,2019
CD013474_pub2_data.rds,4::overall,8,5.0,1.6,2014,2019
CD013474_pub2_data.rds,5::overall,7,5.0,1.4,2014,2019
CD013474_pub2_data.rds,6::overall,8,3.0,2.666667,2016,2019
CD013474_pub2_data.rds,7::overall,5,3.0,1.666667,2016,2019
CD013508_pub3_data.rds,10::overall,8,11.0,0.727273,2009,2020
CD013508_pub3_data.rds,11::overall,13,12.0,1.083333,2009,2021
CD013508_pub3_data.rds,12::overall,8,11.0,0.727273,2009,2020
CD013508_pub3_data.rds,1::overall,21,12.0,1.75,2009,2021
CD013508_pub3_data.rds,2::overall,8,11.0,0.727273,2010,2021
CD013508_pub3_data.rds,5::overall,19,12.0,1.583333,2009,2021
CD013508_pub3_data.rds,6::overall,9,11.0,0.818182,2010,2021
CD013508_pub3_data.rds,9::overall,13,12.0,1.083333,2009,2021
CD013539_pub2_data.rds,10::overall,25,12.0,2.083333,2012,2024
CD013539_pub2_data.rds,11::overall,15,11.0,1.363636,2013,2024
CD013539_pub2_data.rds,1::overall,9,5.0,1.8,2017,2022
CD013539_pub2_data.rds,3::overall,5,2.0,2.5,2020,2022
CD013539_pub2_data.rds,4::overall,45,12.0,3.75,2012,2024
CD013539_pub2_data.rds,5::overall,52,12.0,4.333333,2012,2024
CD013539_pub2_data.rds,6::overall,40,12.0,3.333333,2012,2024
CD013539_pub2_data.rds,7::overall,27,7.0,3.857143,2017,2024
CD013539_pub2_data.rds,8::overall,57,12.0,4.75,2012,2024
CD013539_pub2_data.rds,9::overall,43,12.0,3.583333,2012,2024
CD013541_pub2_data.rds,1::overall,61,29.0,2.103448,1992,2021
CD013541_pub2_data.rds,2::overall,30,27.0,1.111111,1992,2019
CD013541_pub2_data.rds,3::overall,28,27.0,1.037037,1992,2019
CD013541_pub2_data.rds,4::overall,32,29.0,1.103448,1992,2021
CD013541_pub2_data.rds,5::overall,8,9.0,0.888889,2004,2013
CD013541_pub2_data.rds,6::overall,6,8.0,0.75,2005,2013
CD013541_pub2_data.rds,7::overall,11,17.0,0.647059,2004,2021
CD013541_pub2_data.rds,8::overall,5,17.0,0.294118,2004,2021
CD013541_pub2_data.rds,9::overall,7,8.0,0.875,2005,2013
CD013561_pub2_data.rds,2::overall,8,16.0,0.5,2001,2017
CD013561_pub2_data.rds,3::overall,5,13.0,0.384615,2001,2014
CD013571_pub2_data.rds,10::overall,5,7.0,0.714286,2003,2010
CD013571_pub2_data.rds,11::overall,5,7.0,0.714286,2006,2013
CD013571_pub2_data.rds,12::overall,6,10.0,0.6,2003,2013
CD013571_pub2_data.rds,1::overall,9,37.0,0.243243,1981,2018
CD013571_pub2_data.rds,2::overall,6,33.0,0.181818,1980,2013
CD013571_pub2_data.rds,3::overall,6,27.0,0.222222,1991,2018
CD013571_pub2_data.rds,4::overall,5,10.0,0.5,2003,2013
CD013571_pub2_data.rds,5::overall,5,32.0,0.15625,1981,2013
CD013571_pub2_data.rds,8::overall,5,10.0,0.5,2003,2013
CD013590_pub2_data.rds,1::overall,25,37.0,0.675676,1983,2020
CD013590_pub2_data.rds,2::overall,33,38.0,0.868421,1983,2021
CD013590_pub2_data.rds,3::overall,18,38.0,0.473684,1983,2021
CD013590_pub2_data.rds,4::overall,16,24.0,0.666667,1995,2019
CD013590_pub2_data.rds,5::overall,19,49.0,0.387755,1970,2019
CD013590_pub2_data.rds,7::overall,6,23.0,0.26087,1995,2018
CD013590_pub2_data.rds,9::overall,6,23.0,0.26087,1995,2018
CD013591_pub2_data.rds,1::overall,9,5.0,1.8,2018,2023
CD013591_pub2_data.rds,2::overall,14,9.0,1.555556,2014,2023
CD013591_pub2_data.rds,3::overall,13,10.0,1.3,2013,2023
CD013591_pub2_data.rds,4::overall,14,10.0,1.4,2013,2023
CD013591_pub2_data.rds,8::overall,5,0.0,5.0,2019,2019
CD013591_pub2_data.rds,9::overall,6,8.0,0.75,2014,2022
CD013613_pub2_data.rds,10::overall,5,11.0,0.454545,2011,2022
CD013613_pub2_data.rds,15::overall,6,11.0,0.545455,2011,2022
CD013613_pub2_data.rds,1::overall,6,20.0,0.3,2002,2022
CD013613_pub2_data.rds,2::overall,8,20.0,0.4,2002,2022
CD013613_pub2_data.rds,3::overall,5,20.0,0.25,2002,2022
CD013613_pub2_data.rds,4::overall,5,20.0,0.25,2002,2022
CD013613_pub2_data.rds,5::overall,6,20.0,0.3,2002,2022
CD013613_pub2_data.rds,6::overall,5,11.0,0.454545,2011,2022
CD013613_pub2_data.rds,7::overall,6,11.0,0.545455,2011,2022
CD013613_pub2_data.rds,8::overall,6,11.0,0.545455,2011,2022
CD013614_pub2_data.rds,10::1.0,10,18.0,0.555556,2005,2023
CD013614_pub2_data.rds,11::1.0,6,16.0,0.375,2005,2021
CD013614_pub2_data.rds,12::1.0,6,16.0,0.375,2005,2021
CD013614_pub2_data.rds,13::1.0,6,16.0,0.375,2005,2021
CD013614_pub2_data.rds,14::1.0,10,18.0,0.555556,2005,2023
CD013614_pub2_data.rds,15::1.0,11,18.0,0.611111,2005,2023
CD013614_pub2_data.rds,16::1.0,11,18.0,0.611111,2005,2023
CD013614_pub2_data.rds,17::1.0,10,18.0,0.555556,2005,2023
CD013614_pub2_data.rds,18::1.0,6,16.0,0.375,2005,2021
CD013614_pub2_data.rds,19::1.0,7,6.0,1.166667,2017,2023
CD013614_pub2_data.rds,1::1.0,14,18.0,0.777778,2005,2023
CD013614_pub2_data.rds,1::2.0,6,12.0,0.5,2009,2021
CD013614_pub2_data.rds,1::3.0,5,23.0,0.217391,2000,2023
CD013614_pub2_data.rds,20::1.0,6,3.0,2.0,2017,2020
CD013614_pub2_data.rds,21::1.0,7,4.0,1.75,2017,2021
CD013614_pub2_data.rds,22::1.0,6,3.0,2.0,2017,2020
CD013614_pub2_data.rds,23::1.0,8,6.0,1.333333,2017,2023
CD013614_pub2_data.rds,24::1.0,7,13.0,0.538462,2007,2020
CD013614_pub2_data.rds,25::1.0,5,4.0,1.25,2017,2021
CD013614_pub2_data.rds,27::1.0,9,18.0,0.5,2005,2023
CD013614_pub2_data.rds,28::1.0,7,16.0,0.4375,2005,2021
CD013614_pub2_data.rds,29::1.0,9,18.0,0.5,2005,2023
CD013614_pub2_data.rds,2::1.0,10,16.0,0.625,2005,2021
CD013614_pub2_data.rds,2::2.0,6,12.0,0.5,2009,2021
CD013614_pub2_data.rds,30::1.0,6,16.0,0.375,2005,2021
CD013614_pub2_data.rds,31::1.0,8,18.0,0.444444,2005,2023
CD013614_pub2_data.rds,33::1.0,5,16.0,0.3125,2005,2021
CD013614_pub2_data.rds,3::1.0,10,14.0,0.714286,2009,2023
CD013614_pub2_data.rds,3::2.0,7,12.0,0.583333,2009,2021
CD013614_pub2_data.rds,4::1.0,5,4.0,1.25,2017,2021
CD013614_pub2_data.rds,5::1.0,10,18.0,0.555556,2005,2023
CD013614_pub2_data.rds,5::3.0,5,14.0,0.357143,2009,2023
CD013614_pub2_data.rds,6::1.0,7,6.0,1.166667,2017,2023
CD013614_pub2_data.rds,7::1.0,6,16.0,0.375,2005,2021
CD013614_pub2_data.rds,8::1.0,5,4.0,1.25,2017,2021
CD013614_pub2_data.rds,9::1.0,9,16.0,0.5625,2005,2021
CD013631_pub2_data.rds,11::overall,5,2.0,2.5,2017,2019
CD013631_pub2_data.rds,12::overall,10,7.0,1.428571,2014,2021
CD013631_pub2_data.rds,13::overall,9,7.0,1.285714,2014,2021
CD013631_pub2_data.rds,1::overall,13,7.0,1.857143,2014,2021
CD013631_pub2_data.rds,2::overall,13,7.0,1.857143,2014,2021
CD013631_pub2_data.rds,3::overall,12,7.0,1.714286,2014,2021
CD013631_pub2_data.rds,4::overall,5,4.0,1.25,2017,2021
CD013631_pub2_data.rds,5::overall,9,4.0,2.25,2017,2021
CD013631_pub2_data.rds,6::overall,6,4.0,1.5,2017,2021
CD013631_pub2_data.rds,7::overall,7,4.0,1.75,2017,2021
CD013643_pub2_data.rds,5::nan,8,5.0,1.6,2018,2023
CD013672_pub2_data.rds,1::nan,14,26.0,0.538462,1998,2024
CD013672_pub2_data.rds,2::2.0,8,23.0,0.347826,2001,2024
CD013672_pub2_data.rds,3::2.0,8,12.0,0.666667,1998,2010
CD013672_pub2_data.rds,4::1.0,5,5.0,1.0,2001,2006
CD013672_pub2_data.rds,4::2.0,7,26.0,0.269231,1998,2024
CD013672_pub2_data.rds,5::1.0,5,26.0,0.192308,1998,2024
CD013672_pub2_data.rds,5::2.0,7,13.0,0.538462,2001,2014
CD013707_pub2_data.rds,1::overall,8,17.0,0.470588,2003,2020
CD013707_pub2_data.rds,2::overall,7,18.0,0.388889,2003,2021
CD013707_pub2_data.rds,3::overall,8,18.0,0.444444,2003,2021
CD013707_pub2_data.rds,4::overall,6,10.0,0.6,2011,2021
CD013715_pub2_data.rds,14::overall,7,22.0,0.318182,2000,2022
CD013715_pub2_data.rds,16::overall,9,2.0,4.5,2011,2013
CD013715_pub2_data.rds,18::overall,6,22.0,0.272727,2000,2022
CD013715_pub2_data.rds,1::overall,6,22.0,0.272727,2000,2022
CD013715_pub2_data.rds,22::overall,5,15.0,0.333333,2000,2015
CD013715_pub2_data.rds,23::overall,7,22.0,0.318182,2000,2022
CD013715_pub2_data.rds,6::overall,5,15.0,0.333333,2007,2022
CD013719_pub2_data.rds,1::overall,18,36.0,0.5,1986,2022
CD013719_pub2_data.rds,2::overall,24,35.0,0.685714,1987,2022
CD013726_pub2_data.rds,1::overall,9,17.0,0.529412,2003,2020
CD013726_pub2_data.rds,2::overall,12,17.0,0.705882,2003,2020
CD013726_pub2_data.rds,4::overall,10,27.0,0.37037,1993,2020
CD013726_pub2_data.rds,5::overall,9,27.0,0.333333,1993,2020
CD013726_pub2_data.rds,6::overall,14,27.0,0.518519,1993,2020
CD013726_pub2_data.rds,7::overall,14,27.0,0.518519,1993,2020
CD013726_pub2_data.rds,8::overall,12,27.0,0.444444,1993,2020
CD013731_pub2_data.rds,1::overall,5,16.0,0.3125,2002,2018
CD013745_pub2_data.rds,1::overall,9,0.0,9.0,2020,2020
CD013745_pub2_data.rds,2::overall,7,0.0,7.0,2022,2022
CD013745_pub2_data.rds,3::overall,8,2.0,4.0,2020,2022
CD013745_pub2_data.rds,4::overall,12,2.0,6.0,2020,2022
CD013745_pub2_data.rds,6::overall,5,1.0,5.0,2021,2022
CD013745_pub2_data.rds,7::overall,6,1.0,6.0,2021,2022
CD013748_pub2_data.rds,1::overall,14,21.0,0.666667,1993,2014
CD013748_pub2_data.rds,2::overall,14,21.0,0.666667,1993,2014
CD013748_pub2_data.rds,3::overall,12,19.0,0.631579,1995,2014
CD013748_pub2_data.rds,4::overall,10,19.0,0.526316,1995,2014
CD013748_pub2_data.rds,5::overall,10,21.0,0.47619,1993,2014
CD013748_pub2_data.rds,6::overall,6,4.0,1.5,2010,2014
CD013748_pub2_data.rds,7::overall,12,19.0,0.631579,1995,2014
CD013757_pub3_data.rds,1::1.0,5,15.0,0.333333,1998,2013
CD013757_pub3_data.rds,2::nan,5,15.0,0.333333,1998,2013
CD013757_pub3_data.rds,4::nan,6,25.0,0.24,1998,2023
CD013757_pub3_data.rds,5::1.0,5,25.0,0.2,1998,2023
CD013758_pub2_data.rds,10::overall,11,34.0,0.323529,1986,2020
CD013758_pub2_data.rds,11::overall,8,34.0,0.235294,1986,2020
CD013758_pub2_data.rds,12::overall,10,34.0,0.294118,1986,2020
CD013758_pub2_data.rds,13::overall,6,34.0,0.176471,1986,2020
CD013758_pub2_data.rds,14::overall,18,34.0,0.529412,1986,2020
CD013758_pub2_data.rds,15::overall,22,34.0,0.647059,1986,2020
CD013758_pub2_data.rds,16::overall,15,34.0,0.441176,1986,2020
CD013758_pub2_data.rds,17::overall,21,34.0,0.617647,1986,2020
CD013758_pub2_data.rds,18::overall,16,34.0,0.470588,1986,2020
CD013758_pub2_data.rds,19::overall,23,34.0,0.676471,1986,2020
CD013758_pub2_data.rds,1::overall,11,34.0,0.323529,1986,2020
CD013758_pub2_data.rds,20::overall,13,34.0,0.382353,1986,2020
CD013758_pub2_data.rds,21::overall,18,30.0,0.6,1988,2018
CD013758_pub2_data.rds,23::overall,9,7.0,1.285714,2011,2018
CD013758_pub2_data.rds,25::overall,9,7.0,1.285714,2011,2018
CD013758_pub2_data.rds,2::overall,31,34.0,0.911765,1986,2020
CD013758_pub2_data.rds,3::overall,11,34.0,0.323529,1986,2020
CD013758_pub2_data.rds,4::overall,31,34.0,0.911765,1986,2020
CD013758_pub2_data.rds,5::overall,11,34.0,0.323529,1986,2020
CD013758_pub2_data.rds,6::overall,30,34.0,0.882353,1986,2020
CD013758_pub2_data.rds,8::overall,7,25.0,0.28,1995,2020
CD013758_pub2_data.rds,9::overall,5,34.0,0.147059,1986,2020
CD013763_pub3_data.rds,10::overall,6,2.0,3.0,2018,2020
CD013763_pub3_data.rds,11::overall,32,3.0,10.666667,2018,2021
CD013763_pub3_data.rds,13::overall,20,3.0,6.666667,2018,2021
CD013763_pub3_data.rds,14::overall,6,1.0,6.0,2019,2020
CD013763_pub3_data.rds,1::overall,61,3.0,20.333333,2018,2021
CD013763_pub3_data.rds,2::overall,62,3.0,20.666667,2018,2021
CD013763_pub3_data.rds,3::overall,47,3.0,15.666667,2018,2021
CD013763_pub3_data.rds,4::overall,50,3.0,16.666667,2018,2021
CD013763_pub3_data.rds,5::overall,38,3.0,12.666667,2018,2021
CD013763_pub3_data.rds,6::overall,20,3.0,6.666667,2018,2021
CD013763_pub3_data.rds,7::overall,15,2.0,7.5,2019,2021
CD013763_pub3_data.rds,8::overall,15,3.0,5.0,2018,2021
CD013763_pub3_data.rds,9::overall,11,3.0,3.666667,2018,2021
CD013764_pub2_data.rds,1::nan,6,9.0,0.666667,2014,2023
CD013764_pub2_data.rds,2::nan,6,9.0,0.666667,2014,2023
CD013764_pub2_data.rds,5::nan,6,9.0,0.666667,2014,2023
CD013773_pub2_data.rds,1::overall,8,10.0,0.8,2011,2021
CD013773_pub2_data.rds,2::overall,6,6.0,1.0,2015,2021
CD013773_pub2_data.rds,3::overall,6,6.0,1.0,2015,2021
CD013774_pub2_data.rds,1::overall,5,4.0,1.25,2017,2021
CD013774_pub2_data.rds,3::overall,5,4.0,1.25,2017,2021
CD013774_pub2_data.rds,5::overall,5,4.0,1.25,2017,2021
CD013774_pub2_data.rds,6::overall,6,4.0,1.5,2017,2021
CD013774_pub2_data.rds,7::overall,5,4.0,1.25,2017,2021
CD013774_pub2_data.rds,8::overall,5,3.0,1.666667,2017,2020
CD013774_pub2_data.rds,9::overall,8,4.0,2.0,2017,2021
CD013781_pub2_data.rds,10::overall,30,12.0,2.5,2008,2020
CD013781_pub2_data.rds,11::overall,27,10.0,2.7,2008,2018
CD013781_pub2_data.rds,12::overall,10,14.0,0.714286,2006,2020
CD013781_pub2_data.rds,13::overall,8,8.0,1.0,2009,2017
CD013781_pub2_data.rds,14::overall,14,9.0,1.555556,2009,2018
CD013781_pub2_data.rds,15::overall,9,13.0,0.692308,2006,2019
CD013781_pub2_data.rds,16::overall,7,8.0,0.875,2009,2017
CD013781_pub2_data.rds,17::overall,9,9.0,1.0,2009,2018
CD013781_pub2_data.rds,19::overall,5,9.0,0.555556,2006,2015
CD013781_pub2_data.rds,1::overall,73,18.0,4.055556,2002,2020
CD013781_pub2_data.rds,27::overall,9,6.0,1.5,2011,2017
CD013781_pub2_data.rds,2::overall,28,14.0,2.0,2004,2018
CD013781_pub2_data.rds,3::overall,36,14.0,2.571429,2004,2018
CD013781_pub2_data.rds,4::overall,39,15.0,2.6,2004,2019
CD013781_pub2_data.rds,5::overall,41,13.0,3.153846,2004,2017
CD013781_pub2_data.rds,6::overall,18,15.0,1.2,2004,2019
CD013781_pub2_data.rds,7::overall,17,17.0,1.0,2002,2019
CD013781_pub2_data.rds,8::overall,17,16.0,1.0625,2004,2020
CD013781_pub2_data.rds,9::overall,32,13.0,2.461538,2007,2020
CD013789_pub2_data.rds,10::overall,13,2.0,6.5,2018,2020
CD013789_pub2_data.rds,11::overall,13,2.0,6.5,2018,2020
CD013789_pub2_data.rds,12::overall,38,16.0,2.375,2004,2020
CD013789_pub2_data.rds,13::overall,38,16.0,2.375,2004,2020
CD013789_pub2_data.rds,14::overall,8,5.0,1.6,2005,2010
CD013789_pub2_data.rds,15::overall,30,6.0,5.0,2004,2010
CD013789_pub2_data.rds,16::overall,26,18.0,1.444444,2000,2018
CD013789_pub2_data.rds,17::overall,13,2.0,6.5,2018,2020
CD013789_pub2_data.rds,18::overall,13,2.0,6.5,2018,2020
CD013789_pub2_data.rds,19::overall,13,2.0,6.5,2018,2020
CD013789_pub2_data.rds,1::overall,16,18.0,0.888889,2000,2018
CD013789_pub2_data.rds,20::overall,13,2.0,6.5,2018,2020
CD013789_pub2_data.rds,21::overall,6,18.0,0.333333,2000,2018
CD013789_pub2_data.rds,22::overall,13,2.0,6.5,2018,2020
CD013789_pub2_data.rds,2::overall,13,2.0,6.5,2018,2020
CD013789_pub2_data.rds,3::overall,13,2.0,6.5,2018,2020
CD013789_pub2_data.rds,4::overall,13,2.0,6.5,2018,2020
CD013789_pub2_data.rds,5::overall,13,2.0,6.5,2018,2020
CD013789_pub2_data.rds,6::overall,38,16.0,2.375,2004,2020
CD013789_pub2_data.rds,7::overall,26,2.0,13.0,2018,2020
CD013789_pub2_data.rds,8::overall,10,5.0,2.0,2005,2010
CD013789_pub2_data.rds,9::overall,6,18.0,0.333333,2000,2018
CD013800_pub2_data.rds,6::overall,48,23.0,2.086957,2000,2023
CD013800_pub2_data.rds,7::overall,24,22.0,1.090909,2001,2023
CD013800_pub2_data.rds,8::overall,21,22.0,0.954545,2001,2023
CD013801_pub2_data.rds,1::nan,5,14.0,0.357143,1997,2011
CD013801_pub2_data.rds,2::nan,5,23.0,0.217391,2002,2025
CD013816_pub2_data.rds,14::overall,5,9.0,0.555556,2009,2018
CD013816_pub2_data.rds,1::overall,8,9.0,0.888889,2009,2018
CD013816_pub2_data.rds,2::overall,9,10.0,0.9,2009,2019
CD013816_pub2_data.rds,3::overall,6,9.0,0.666667,2009,2018
CD013816_pub2_data.rds,4::overall,7,9.0,0.777778,2009,2018
CD013816_pub2_data.rds,7::overall,6,10.0,0.6,2009,2019
CD013816_pub2_data.rds,9::overall,7,9.0,0.777778,2009,2018
CD013821_pub2_data.rds,1::overall,6,5.0,1.2,2015,2020
CD013821_pub2_data.rds,2::overall,6,5.0,1.2,2015,2020
CD013821_pub2_data.rds,3::overall,6,5.0,1.2,2015,2020
CD013821_pub2_data.rds,4::overall,6,5.0,1.2,2015,2020
CD013821_pub2_data.rds,6::overall,22,26.0,0.846154,1994,2020
CD013821_pub2_data.rds,7::overall,17,24.0,0.708333,1996,2020
CD013821_pub2_data.rds,9::overall,15,26.0,0.576923,1994,2020
CD013822_pub2_data.rds,1::overall,14,15.0,0.933333,2007,2022
CD013822_pub2_data.rds,3::overall,12,6.0,2.0,2015,2021
CD013822_pub2_data.rds,4::overall,7,15.0,0.466667,2007,2022
CD013822_pub2_data.rds,5::overall,9,14.0,0.642857,2007,2021
CD013822_pub2_data.rds,6::overall,28,18.0,1.555556,2002,2020
CD013822_pub2_data.rds,7::overall,8,14.0,0.571429,2007,2021
CD013827_pub2_data.rds,10::overall,14,4.0,3.5,2017,2021
CD013827_pub2_data.rds,11::overall,12,4.0,3.0,2017,2021
CD013827_pub2_data.rds,12::overall,10,4.0,2.5,2017,2021
CD013827_pub2_data.rds,1::overall,7,3.0,2.333333,2017,2020
CD013827_pub2_data.rds,2::overall,12,4.0,3.0,2017,2021
CD013827_pub2_data.rds,3::overall,7,3.0,2.333333,2017,2020
CD013827_pub2_data.rds,4::overall,5,4.0,1.25,2017,2021
CD013827_pub2_data.rds,5::overall,18,3.0,6.0,2017,2020
CD013827_pub2_data.rds,6::overall,15,3.0,5.0,2017,2020
CD013827_pub2_data.rds,7::overall,12,4.0,3.0,2017,2021
CD013827_pub2_data.rds,8::overall,14,4.0,3.5,2017,2021
CD013827_pub2_data.rds,9::overall,13,4.0,3.25,2017,2021
CD013830_pub2_data.rds,2::2.0,6,16.0,0.375,2000,2016
CD013830_pub2_data.rds,6::2.0,6,28.0,0.214286,1988,2016
CD013830_pub2_data.rds,7::2.0,5,35.0,0.142857,1981,2016
CD013830_pub2_data.rds,7::3.0,6,9.0,0.666667,1981,1990
CD013830_pub2_data.rds,8::2.0,6,25.0,0.24,1981,2006
CD013834_pub2_data.rds,1::overall,10,9.0,1.111111,2013,2022
CD013844_pub2_data.rds,10::overall,8,23.0,0.347826,1997,2020
CD013844_pub2_data.rds,1::overall,12,29.0,0.413793,1992,2021
CD013844_pub2_data.rds,3::overall,14,12.0,1.166667,2009,2021
CD013844_pub2_data.rds,4::overall,8,12.0,0.666667,2008,2020
CD013844_pub2_data.rds,5::overall,12,23.0,0.521739,1998,2021
CD013844_pub2_data.rds,6::overall,18,23.0,0.782609,1998,2021
CD013844_pub2_data.rds,7::overall,9,20.0,0.45,1998,2018
CD013844_pub2_data.rds,8::overall,7,21.0,0.333333,1998,2019
CD013844_pub2_data.rds,9::overall,5,15.0,0.333333,2002,2017
CD013853_pub2_data.rds,1::overall,12,9.0,1.333333,2014,2023
CD013853_pub2_data.rds,2::overall,10,9.0,1.111111,2014,2023
CD013853_pub2_data.rds,3::overall,9,9.0,1.0,2014,2023
CD013853_pub2_data.rds,4::overall,8,9.0,0.888889,2014,2023
CD013874_pub3_data.rds,10::overall,5,14.0,0.357143,2008,2022
CD013874_pub3_data.rds,11::overall,5,14.0,0.357143,2008,2022
CD013874_pub3_data.rds,15::overall,5,0.0,5.0,2022,2022
CD013874_pub3_data.rds,1::overall,20,15.0,1.333333,2008,2023
CD013874_pub3_data.rds,2::overall,21,14.0,1.5,2008,2022
CD013874_pub3_data.rds,3::overall,15,14.0,1.071429,2008,2022
CD013874_pub3_data.rds,4::overall,18,14.0,1.285714,2008,2022
CD013874_pub3_data.rds,5::overall,10,14.0,0.714286,2008,2022
CD013874_pub3_data.rds,6::overall,9,14.0,0.642857,2008,2022
CD013874_pub3_data.rds,7::overall,7,14.0,0.5,2008,2022
CD013874_pub3_data.rds,8::overall,6,14.0,0.428571,2008,2022
CD013875_pub2_data.rds,10::overall,9,5.0,1.8,2017,2022
CD013875_pub2_data.rds,11::overall,9,5.0,1.8,2017,2022
CD013875_pub2_data.rds,12::overall,7,2.0,3.5,2020,2022
CD013875_pub2_data.rds,2::overall,8,3.0,2.666667,2019,2022
CD013875_pub2_data.rds,3::overall,8,3.0,2.666667,2019,2022
CD013875_pub2_data.rds,4::overall,5,3.0,1.666667,2019,2022
CD013875_pub2_data.rds,6::overall,7,3.0,2.333333,2019,2022
CD013875_pub2_data.rds,7::overall,7,3.0,2.333333,2019,2022
CD013875_pub2_data.rds,8::overall,6,3.0,2.0,2019,2022
CD014040_pub2_data.rds,1::overall,16,19.0,0.842105,2004,2023
CD014040_pub2_data.rds,2::overall,8,19.0,0.421053,2004,2023
CD014040_pub2_data.rds,3::overall,7,18.0,0.388889,2004,2022
CD014089_data.rds,11::overall,6,7.0,0.857143,2010,2017
